779,3781
779,7547
779,7599
779,11945
780,781
780,1189
780,1376
780,2407
780,3330
780,9705
780,9822
780,9902
781,9186
782,8570
782,9902
783,3224
783,6715
784,6029
785,7555
786,3154
786,3758
786,4041
786,7541
786,10471
787,788
787,1210
787,6720
788,1221
788,3285
788,4038
788,13362
789,3285
789,5773
789,7973
789,9895
789,10735
790,5812
790,5813
791,924
791,1189
791,2620
791,3656
791,7536
791,8126
792,7566
793,9951
794,6578
795,7864
795,12278
796,944
796,3666
796,5253
796,5585
796,5679
796,7864
796,8505
796,8506
796,10517
797,810
797,5897
797,6537
797,7524
797,7582
797,13273
797,13450
797,13451
798,1129
798,1349
798,3435
798,5805
798,6723
798,6724
798,7573
798,7964
798,10165
799,7574
799,7942
799,7955
799,8360
800,802
800,1777
801,804
801,5817
801,7579
801,7580
801,7592
802,7551
803,3504
803,3971
803,3976
803,7600
803,7955
803,10165
803,10718
804,805
804,7580
804,10516
805,3553
805,8464
805,10516
806,1777
806,5487
807,7295
807,7582
808,809
808,7426
809,1495
809,5416
809,5438
809,5732
809,7337
809,9958
809,10713
809,11551
810,7582
810,8354
811,815
811,3979
811,7582
811,7979
811,8330
811,10008
811,10343
811,10678
811,10719
811,11981
812,2461
812,7005
812,7586
813,815
813,2461
814,1162
814,2461
814,7588
814,9894
815,6727
815,7895
816,1459
816,10830
816,13455
818,11945
819,1627
819,3475
819,8511
819,12519
820,5619
821,11892
822,9947
823,824
823,7589
823,8787
823,10536
823,12793
824,3220
824,6603
824,7589
824,10053
824,10536
825,10130
825,12101
825,12341
826,1611
826,4284
826,5620
826,7530
826,9914
826,10541
827,828
827,6764
827,10542
827,10589
828,7594
829,12896
830,7595
830,10135
830,10229
832,833
832,7593
833,10229
834,2078
835,4623
835,7602
835,10552
836,4291
836,11907
837,1300
837,9998
838,1979
838,4456
839,3842
839,7053
840,5625
840,6497
840,8682
841,12030
842,2644
843,1806
843,7648
843,8028
843,9476
844,2829
844,5777
844,5815
844,9252
844,12141
845,1343
845,5379
846,3339
846,10170
848,849
848,853
850,10557
851,885
851,1659
851,5627
852,6844
852,7036
854,3169
854,3811
854,7721
855,3811
856,3812
857,7339
857,10561
858,7321
858,8204
858,8205
859,5635
860,3246
860,3820
860,7948
860,10565
860,10571
861,3379
861,13322
862,12731
863,6953
863,9808
863,13409
864,3822
864,5270
864,7437
864,10554
864,10572
865,3929
865,5640
865,6772
865,12306
865,12400
866,12328
866,12427
866,12631
867,3182
867,10087
868,8188
868,12440
869,12094
870,5639
870,7045
870,9173
871,1962
871,2552
871,3373
871,9568
871,12238
872,5188
872,9591
872,11896
873,12258
874,8830
875,10208
877,5706
878,1182
879,10576
879,10729
880,5634
881,3535
881,7670
882,3832
882,10579
882,12308
883,10580
884,3455
884,8437
886,1137
886,2650
886,12614
887,3370
887,5187
888,7653
889,977
889,7730
890,3632
890,7658
890,7660
891,10583
891,10584
892,3389
892,5859
892,5946
892,8606
892,12312
892,12651
893,8389
894,2496
894,8679
894,11143
895,11594
896,1261
896,3843
896,3947
896,10588
897,7658
897,7666
897,10588
898,5031
899,9424
900,4221
900,5135
900,12604
901,1480
901,9964
902,2928
902,2929
902,7461
902,11261
903,3846
903,10594
904,905
904,3847
905,9988
905,10741
906,907
906,3862
907,953
908,3481
908,3848
908,5339
908,7673
909,5709
909,12320
909,12384
910,989
910,12384
911,7909
911,10606
912,3606
912,10167
913,7600
914,5336
914,11901
915,10591
916,12486
917,3246
918,12203
919,920
919,5735
919,7681
921,922
921,7685
922,925
923,10519
924,1477
924,4108
924,5534
924,8309
924,10383
924,10519
924,10788
924,12491
925,10519
926,2807
926,7688
927,12334
928,9591
929,5972
930,5379
931,5668
931,11265
932,4991
933,5671
933,8045
934,5558
934,10087
935,3857
935,4405
935,5278
936,1591
936,8315
937,7482
938,940
938,1202
939,1359
939,3869
939,7535
939,7929
939,8110
939,8176
939,10607
940,12368
941,6893
942,2040
943,5676
945,5680
945,7701
946,7701
946,7799
946,10618
947,3568
947,7004
948,6385
948,12198
949,2451
949,7713
949,9561
949,12347
949,12351
950,5041
950,12347
951,1202
951,9859
952,8661
952,9483
953,7706
954,984
955,3154
955,3872
955,3873
955,7711
955,9934
956,10590
956,12350
957,3205
958,7711
959,9514
959,11300
960,3896
961,10201
961,10312
962,5282
962,5689
962,5698
962,8381
962,12365
964,12828
965,1177
965,3415
965,10257
965,11021
966,3434
966,8178
966,8545
966,9993
966,10101
967,10089
968,1259
968,12355
969,1026
969,5431
969,6114
969,7727
970,3885
971,5682
972,1511
972,2012
972,3780
972,4390
972,5994
972,7726
972,10622
972,12356
973,1066
973,10620
974,4345
974,9065
974,9239
974,10623
974,12784
975,5376
976,1364
976,6632
977,10296
978,1345
978,2514
978,7727
979,2033
979,10082
980,2316
980,2322
980,4475
980,4476
980,6996
980,9020
980,11213
981,3883
981,7732
981,7775
982,3506
982,5686
982,8902
983,3606
983,10628
984,7729
984,8855
985,7718
986,3557
986,3886
986,7742
987,11978
988,7743
988,7744
990,991
990,7749
991,7750
992,1096
992,3228
993,8185
994,6161
994,6184
994,6287
994,12889
994,12911
995,12356
996,997
996,10449
997,3516
997,3667
997,5405
997,6176
997,11335
997,12206
997,12362
997,12364
997,12366
998,4109
999,10103
1000,3895
1000,5424
1001,3667
1002,5474
1002,5660
1002,7563
1003,3647
1003,3891
1003,11570
1004,12370
1005,5906
1005,12794
1006,2671
1006,5376
1006,5683
1007,2790
1007,3731
1007,8199
1007,12234
1008,7677
1009,1575
1009,1879
1010,2356
1011,10633
1012,1014
1012,2572
1013,1016
1014,1016
1015,10633
1015,12832
1016,10633
1016,12832
1017,12342
1018,1148
1018,1649
1018,1709
1018,3475
1018,3897
1018,5618
1018,7398
1018,7795
1018,8391
1018,8467
1018,10484
1018,12375
1019,7424
1020,1187
1020,8734
1020,8735
1020,12129
1021,10089
1021,13146
1022,1299
1022,10988
1023,6929
1023,12015
1024,3568
1025,1053
1025,13330
1026,7778
1027,1031
1028,7779
1028,9045
1029,12166
1030,10599
1031,1037
1031,7787
1032,1453
1032,3567
1032,7440
1032,7781
1032,9312
1033,3424
1034,4873
1034,6985
1035,7747
1036,1037
1036,2481
1037,10642
1038,3906
1038,10644
1039,7404
1039,10152
1039,10579
1039,11441
1039,13000
1040,1047
1040,3445
1040,3569
1040,3573
1040,10113
1040,10180
1041,7787
1041,10642
1042,3792
1042,4468
1042,9614
1042,9968
1042,12264
1042,12652
1042,13165
1043,3277
1043,10584
1044,10089
1044,11763
1045,2389
1045,2541
1045,3463
1045,7798
1046,5281
1046,10180
1047,5281
1048,7778
1049,6058
1049,7797
1049,9083
1050,9945
1050,12661
1051,3907
1052,6592
1053,8019
1053,10423
1053,11660
1053,13228
1054,3570
1054,7442
1055,10652
1056,5710
1056,11545
1057,2050
1057,2654
1057,6867
1057,11337
1058,9809
1058,9871
1059,7812
1060,1450
1060,2078
1060,6009
1060,7791
1060,7820
1060,8209
1060,8913
1060,10533
1060,11131
1061,2021
1061,3830
1061,3831
1061,11205
1061,11432
1062,2400
1062,3831
1062,9117
1063,3528
1063,5201
1063,10022
1063,11911
1064,6035
1064,7814
1064,10476
1065,3171
1065,3921
1067,1574
1067,7817
1067,10912
1067,12172
1067,12230
1068,3915
1068,4168
1068,5868
1068,8449
1069,7854
1069,9367
1070,3119
1070,9248
1070,12230
1071,1072
1071,2889
1071,7860
1071,12799
1073,7302
1073,11300
1074,9669
1075,4526
1075,5867
1076,5747
1076,8172
1076,9852
1076,9853
1076,9854
1076,9947
1076,12513
1077,1382
1077,4290
1077,5715
1077,5722
1077,5936
1077,11033
1078,6014
1079,10659
1080,3898
1081,7796
1081,9556
1081,11577
1081,11578
1082,5920
1083,8215
1084,1931
1084,5384
1084,8557
1085,9505
1085,9521
1085,9656
1085,12996
1086,7056
1087,3338
1087,10299
1088,3349
1088,7811
1088,9667
1088,9669
1088,10298
1089,1334
1089,1476
1090,3605
1091,5990
1091,12738
1092,10239
1092,10664
1093,10673
1093,10674
1094,7850
1094,10185
1095,5590
1095,8583
1096,10515
1097,6392
1097,6662
1098,1170
1098,1277
1098,5724
1098,5725
1098,9890
1098,10145
1098,10365
1098,10687
1098,12123
1098,12393
1099,1184
1099,8195
1099,10102
1099,10145
1100,5269
1101,13414
1102,2379
1102,10003
1102,10406
1102,12398
1103,1132
1103,1346
1103,2805
1103,6543
1103,9431
1103,11114
1103,12091
1104,5416
1105,3932
1106,9463
1107,10710
1108,7568
1109,1206
1109,1421
1109,3933
1109,7866
1109,10808
1109,12045
1110,5751
1110,5752
1110,6071
1110,7476
1111,6280
1111,6889
1111,8619
1111,11750
1112,2030
1112,4461
1113,5731
1113,12407
1114,1207
1114,2251
1114,7679
1115,4755
1115,11253
1115,13473
1116,10437
1116,11122
1117,1454
1117,13013
1118,7934
1119,7876
1120,5735
1121,1146
1121,3682
1121,7571
1121,9887
1121,10243
1121,10371
1122,7700
1122,10535
1123,5679
1124,7503
1125,1378
1125,4045
1125,8126
1125,12490
1126,1127
1126,7895
1127,5764
1128,1129
1128,6724
1129,6724
1129,12409
1130,6749
1130,7865
1130,9194
1130,9195
1130,9511
1131,7875
1131,9409
1132,2848
1132,8055
1132,8748
1132,11645
1132,12091
1133,5548
1133,7662
1134,4535
1134,12195
1135,4396
1136,12175
1137,7882
1138,7051
1139,10220
1140,6895
1140,12952
1140,13372
1141,5369
1141,10007
1141,10052
1142,1147
1142,5358
1142,7888
1142,7915
1142,12193
1142,12321
1143,1596
1143,1774
1143,3511
1143,6923
1143,7824
1143,10038
1143,12317
1143,12454
1144,2312
1144,8882
1145,3489
1145,10170
1146,10006
1147,1154
1147,1259
1147,5743
1148,4430
1148,7850
1149,4430
1150,1266
1150,3755
1150,5878
1150,8729
1150,9898
1150,10490
1153,11907
1154,1631
1154,4401
